Type;Author Name;Album Name;Song Name;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;01-Sinfonia N.3 MIb+ Op. 55 EROICA - Allegro con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.895.663
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;02-Sinfonia N.3 MIb+ Op. 55 EROICA Marcia funebre - Adagio assai;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 19.593.903
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;03-Sinfonia N.3 MIb+ Op. 55 EROICA Scherzo - Allegro vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.563.102
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;04-Sinfonia N.3 MIb+ Op. 55 EROICA Finale - Allegro molto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.647.310
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;05-CORIOLANO - Ouverture Op. 62;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.575.988
Classica;Beethoven Ludwig Van;I Maestri della Musica II-1;06-EGMONT - Ouverture Op. 84;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.242.079
Classica;Beethoven Ludwig Van;I Maestri della Musica II-2;01-Concerto per Pianoforte ed Orchestra N.5 op.73 'IMPERATORE' - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 25.352.358
Classica;Beethoven Ludwig Van;I Maestri della Musica II-2;02-Concerto per Pianoforte ed Orchestra N.5 op.73 'IMPERATORE' - Adagio Un Poco Mosso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.970.861
Classica;Beethoven Ludwig Van;I Maestri della Musica II-2;03-Concerto per Pianoforte ed Orchestra N.5 op.73 'IMPERATORE'  - Rondo (Allegro);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.256.835
Classica;Beethoven Ludwig Van;I Maestri della Musica II-2;04-Sonata N.27 in MIm op. 90 - con vivacit, con sentimento ed espressione;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.726.480
Classica;Beethoven Ludwig Van;I Maestri della Musica II-2;05-Sonata N.27 in MIm op. 90 - non tanto mosso e molto cantabile;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.369.736
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;01-Concerto per violino ed Orchestra op.61 - Allegro ma non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 29.354.713
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;02-Concerto per violino ed Orchestra op.61 - Larghetto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.390.855
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;03-Concerto per violino ed Orchestra op.61 - Rondo'. Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.722.868
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;04-Sinfonia n.1 in DO+ op.21 - Adagio molto. Allegro con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.262.263
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;05-Sinfonia n.1 in DO+ op.21 - Andante cantabile con moto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.167.061
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;06-Sinfonia n.1 in DO+ op.21 - Minuetto_ Allegro molto e vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.466.391
Classica;Beethoven Ludwig Van;I Maestri della Musica II-3;07-Sinfonia n.1 in DO+ op.21 - Finale_ Adagio. Allegro molto e vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.394.914
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;01-Sinfonia n.5 in DOm op.67 - Allegro con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.828.248
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;02-Sinfonia n.5 in DOm op.67 - Andante con moto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.851.638
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;03-Sinfonia n.5 in DOm op.67 - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 19.364.395
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;04-Sinfonia n.6 in FA+ op.68 'PASTORALE' - Allegro ma non tropo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.825.127
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;05-Sinfonia n.6 in FA+ op.68 'PASTORALE' - Andante molto mosso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.919.156
Classica;Beethoven Ludwig Van;I Maestri della Musica II-4;06-Sinfonia n.6 in FA+ op.68 'PASTORALE' - Allegro, Allegro, Allegretto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 24.894.306
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;01-Sonata N.8 in DOm Op.13, _PATETICA_ - Grave. Allegro molto e con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.620.833
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;02-Sonata N.8 in DOm Op.13, _PATETICA_ - Adagio cantabile;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.598.246
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;03-Sonata N.8 in DOm Op.13, _PATETICA_ - Rondo Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.368.789
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;04-Sonata N.14 in DO#m Op.27, _Al chiaro di luna_ - Adagio sostenuto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.788.160
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;05-Sonata N.14 in DO#m Op.27, _Al chiaro di luna_ - Allegretto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.164.985
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;06-Sonata N.14 in DO#m Op.27, _Al chiaro di luna_ - Presto agitato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.080.949
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;07-Sonata N.23 in FAm Op.57, _APPASSIONATA_ - Allegro assai;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.759.698
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;08-Sonata N.23 in FAm Op.57, _APPASSIONATA_ - Andante con moto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.463.577
Classica;Beethoven Ludwig Van;I Maestri della Musica II-5;09-Sonata N.23 in FAm Op.57, _APPASSIONATA_ - Allegro ma non troppo. Presto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.879.806
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;01-Concerto per pianoforte ed Orchestra n.3 in DOm op. 37 - Allegro con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 16.431.659
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;02-Concerto per pianoforte ed Orchestra n.3 in DOm op. 37 - Largo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.668.624
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;03-Concerto per pianoforte ed Orchestra n.3 in DOm op. 37 - Rondò Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.042.546
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;04-Concerto per pianoforte ed Orchestra n.4 in SOL+ op. 58 - Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 23.016.897
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;05-Concerto per pianoforte ed Orchestra n.4 in SOL+ op. 58 - Andante con moto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.055.116
Classica;Beethoven Ludwig Van;I Maestri della Musica II-6;06-Concerto per pianoforte ed Orchestra n.4 in SOL+ op. 58 - Rondò. Vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.513.236
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;01-Sonata per violino & piano n.5 in FA+ Op. 24 _Primavera_ - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.767.035
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;02-Sonata per violino & piano n.5 in FA+ Op. 24 _Primavera_ - Adagio molto espressivo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.229.977
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;03-Sonata per violino & piano n.5 in FA+ Op. 24 _Primavera_ - Scherzo (Allegro molto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 1.562.023
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;04-Sonata per violino & piano n.5 in FA+ Op. 24 _Primavera_ - Rondò (Allegro ma non troppo);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.769.216
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;05-Sonata per violino & piano n.9 in LA+ Op. 47 _Kreutzer_ - Adagio sost. Presto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 19.749.867
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;06-Sonata per violino & piano n.9 in LA+ Op. 47 _Kreutzer_ - Andante con variazioni;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 19.693.282
Classica;Beethoven Ludwig Van;I Maestri della Musica II-7;07-Sonata per violino & piano n.9 in LA+ Op. 47 _Kreutzer_ - Finale (Presto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.476.840
Classica;Beethoven Ludwig Van;I Maestri della Musica II-8;01-Sinfoni n. 9 in RE+ Op. 125 'CORALE' - Allegro Ma Non Troppo, Un Poco Maestoso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 21.300.305
Classica;Beethoven Ludwig Van;I Maestri della Musica II-8;02-Sinfoni n. 9 in RE+ Op. 125 'CORALE' - Molto vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.264.401
Classica;Beethoven Ludwig Van;I Maestri della Musica II-8;03-Sinfoni n. 9 in RE+ Op. 125 'CORALE' - Adagio molto e cantabile;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.800.735
Classica;Beethoven Ludwig Van;I Maestri della Musica II-8;04-Sinfoni n. 9 in RE+ Op. 125 'CORALE' - Presto, allegro assai;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 34.058.549
Classica;Berg Alban Maria Johanne;I Maestri della Musica III-26;02-Concerto per violino ed Orchestra - Andante;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.995.656
Classica;Berg Alban Maria Johanne;I Maestri della Musica III-26;03-Concerto per violino ed Orchestra - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.293.880
Classica;Berlioz Hector;I Maestri della Musica II-12;01-Sinfonia Fantastica Op.14 - Sogni Passioni - Largo Allegro agitato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 17.774.992
Classica;Berlioz Hector;I Maestri della Musica II-12;02-Sinfonia Fantastica Op.14 - Un ballo - Allegro non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.764.376
Classica;Berlioz Hector;I Maestri della Musica II-12;03-Sinfonia Fantastica Op.14 - Scena campestre - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.768.329
Classica;Berlioz Hector;I Maestri della Musica II-12;04-Sinfonia Fantastica Op.14 - Marcia al supplizio- Allegretto non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.838.509
Classica;Berlioz Hector;I Maestri della Musica II-12;05-Sinfonia Fantastica Op.14 - Sogno di una notte del Sabba - Larghetto Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.420.685
Classica;Berlioz Hector;I Maestri della Musica II-12;06-Marcia ungherese da 'La dannazione di Faust';385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.840.841
Classica;Berlioz Hector;I Maestri della Musica II-12;07-Il carnevale Romano Op. 9;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.978.859
Classica;Boccherini Luigi;I Maestri della Musica I-21;01-Concerto in SIb+ per violoncello ed orchestra - Allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.377.393
Classica;Boccherini Luigi;I Maestri della Musica I-21;02-Concerto in SIb+ per violoncello ed orchestra - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.853.838
Classica;Boccherini Luigi;I Maestri della Musica I-21;03-Concerto in SIb+ per violoncello ed orchestra - Rondo (Allegro);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 7.594.899
Classica;Boccherini Luigi;I Maestri della Musica I-21;04-Concerto in RE+ per flauto ed orchestra - Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.112.233
Classica;Boccherini Luigi;I Maestri della Musica I-21;05-Concerto in RE+ per flauto ed orchestra - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.889.872
Classica;Boccherini Luigi;I Maestri della Musica I-21;06-Concerto in RE+ per flauto ed orchestra - Rondo (Allegretto);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.172.681
Classica;Boccherini Luigi;I Maestri della Musica I-21;07-Quartetto in MIb+,  Op.58, No 2 - Allegretto lento;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.625.460
Classica;Boccherini Luigi;I Maestri della Musica I-21;08-Quartetto in MIb+,  Op.58, No 2 - Minuetto (Allegro);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 5.273.737
Classica;Boccherini Luigi;I Maestri della Musica I-21;09-Quartetto in MIb+,  Op.58, No 2 - Larghetto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.188.398
Classica;Boccherini Luigi;I Maestri della Musica I-21;10-Quartetto in MIb+,  Op.58, No 2 - Finale (Allegro vivo assai);385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.838.961
Classica;Borodíne B;I Maestri della Musica III-08;17-Nelle steppe dell'Asia Centrale;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.854.399
Classica;Borodíne B;I Maestri della Musica III-08;18-Danze polinesiane dal 'principe Igor';385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.742.714
Classica;Brahms Johannes;I Maestri della Musica II-21;01-Concerto per Violino ed Orchestra in RE+ Op.77 - Allegro non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 30.968.215
Classica;Brahms Johannes;I Maestri della Musica II-21;02-Concerto per Violino ed Orchestra in RE+ Op.77 - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.266.598
Classica;Brahms Johannes;I Maestri della Musica II-21;03-Concerto per Violino ed Orchestra in RE+ Op.77 - Allegro giocoso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.768.670
Classica;Brahms Johannes;I Maestri della Musica II-21;04-Danza Ungara N 6 in RE+;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.724.017
Classica;Brahms Johannes;I Maestri della Musica II-21;05-Danza Ungara N 3 in FA+;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.049.477
Classica;Brahms Johannes;I Maestri della Musica II-21;06-Danza Ungara N 2 in REm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.007.387
Classica;Brahms Johannes;I Maestri della Musica II-21;07-Danza Ungara N 20 in MIm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.614.141
Classica;Brahms Johannes;I Maestri della Musica II-21;08-Danza Ungara N 4 in FA#m;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.256.403
Classica;Brahms Johannes;I Maestri della Musica II-21;09-Danza Ungara N 7 in FA+;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.355.455
Classica;Brahms Johannes;I Maestri della Musica II-21;10-Danza Ungara N 13 in RE+;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.011.949
Classica;Brahms Johannes;I Maestri della Musica II-21;11-Danza Ungara N 9 in MIm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 2.583.232
Classica;Brahms Johannes;I Maestri della Musica II-21;12-Danza Ungara N 19 in SIm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 3.310.342
Classica;Brahms Johannes;I Maestri della Musica II-21;13-Danza Ungara N 1 in SOLm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 4.655.161
Classica;Brahms Johannes;I Maestri della Musica II-22;01-Sinfonia N.1 in DOm Op.68 - Un poco sostenuto, allegro;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 18.576.462
Classica;Brahms Johannes;I Maestri della Musica II-22;02-Sinfonia N.1 in DOm Op.68 - Andante sostenuto;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 11.211.461
Classica;Brahms Johannes;I Maestri della Musica II-22;03-Sinfonia N.1 in DOm Op.68 - Un poco allegretto e gracioso;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.309.792
Classica;Brahms Johannes;I Maestri della Musica II-22;04-Sinfonia N.1 in DOm Op.68 - Adagio. allegro non troppo con brio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 22.582.696
Classica;Brahms Johannes;I Maestri della Musica II-22;05-Overture tragica Op.81;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 19.015.638
Classica;Brahms Johannes;I Maestri della Musica II-23;01-Quartetto in LAm per Archi Op.51 N.2 - Allegro non troppo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 12.789.949
Classica;Brahms Johannes;I Maestri della Musica II-23;02-Quartetto in LAm per Archi Op.51 N.2 - Andante moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.742.357
Classica;Brahms Johannes;I Maestri della Musica II-23;03-Quartetto in LAm per Archi Op.51 N.2 - Quasi minuetto moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 6.211.167
Classica;Brahms Johannes;I Maestri della Musica II-23;04-Quartetto in LAm per Archi Op.51 N.2 - Finale. Allegro non assai;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 9.537.257
Classica;Brahms Johannes;I Maestri della Musica II-23;05-Quartetto in SIb+ per Archi Op.67 - Vivace;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.405.187
Classica;Brahms Johannes;I Maestri della Musica II-23;06-Quartetto in SIb+ per Archi Op.67 - Andante;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.271.395
Classica;Brahms Johannes;I Maestri della Musica II-23;07-Quartetto in SIb+ per Archi Op.67 - Agitato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.286.440
Classica;Brahms Johannes;I Maestri della Musica II-23;08-Quartetto in SIb+ per Archi Op.67 - Poco allegretto con variazioni;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.407.073
Classica;Bruckner Anton;I Maestri della Musica III-02;01-Sinfonia N.7 in MIm - Allegro moderato;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 24.381.789
Classica;Bruckner Anton;I Maestri della Musica III-02;02-Sinfonia N.7 in MIm - Adagio;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 22.231.776
Classica;Bruckner Anton;I Maestri della Musica III-02;03-Sinfonia N.7 in MIm - Scherzo;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 10.781.784
Classica;Bruckner Anton;I Maestri della Musica III-02;04-Sinfonia N.7 in MIm - Finale;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 15.043.928
Classica;Buxtehunde Dietrich;I Maestri della Musica I-05;08-Composizione per Organo - Preludio e fuga in FA#m;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 13.058.048
Classica;Buxtehunde Dietrich;I Maestri della Musica I-05;09-Composizione per Organo - Ciaccona in DOm;385;x;x;.;B;S;.;.;.;.;.;.;x;x;.;.;.;.;.;.;bytes 8.261.632
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);01 - universal_dance;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.662.449
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);02 - canone_degli_spazi;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 6.017.432
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);03 - fiamme;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 6.171.002
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);04 - sillaba;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.301.628
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);05 - michael;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.150.512
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);06 - lux_iii;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.761.334
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);07 - arcobaleno;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.056.520
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);08 - meraviglia;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.492.662
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);09 - atlantis_garden;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.127.916
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);10 - wild_side;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.283.998
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);11 - triade;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 2.941.424
Classica;Cacciapaglia Roberto;Canone degli spazi (2009);12 - sigillo;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 7.480.706
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);01 - Vita Nuova;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.102.100
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);02 - Atlantico;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 4.432.664
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);03 - Un'Ora;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.708.093
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);04 - Sarabanda;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 3.899.047
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);05 - Dolce Mente;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 6.260.954
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);06 - Lucid Dream;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.257.868
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);07 - Michael Angelus Pacis;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 3.804.772
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);08 - Il Salto Dell'Angelo;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.910.814
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);09 - How Long;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 6.149.121
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);10 - Figlia Del Cielo;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.331.534
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);11 - Mente Radiosa;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.544.388
Classica;Cacciapaglia Roberto;Incontri con l'Anima (2005);12 - La Scomparsa Di Giove;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 5.172.764
Classica;Cacciapaglia Roberto;Quarto Tempo;01 - Tema celeste;897;x;x;L;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 9.999.760
Classica;Cacciapaglia Roberto;Quarto Tempo;02 - Oceano;385;x;x;.;B;S;.;.;x;x;.;.;x;x;.;.;.;.;.;.;bytes 10.046.780
